Player_match_SK,PlayerMatch_key,Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposit_Team,Season_year,Age_As_on_match
22977,82972800364,829728,364,MM Sharma,9/18/1988,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Kolkata Knight Riders,2015,27
22978,82972800399,829728,399,RG More,02-02-1992,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Kolkata Knight Riders,2015,23
22979,82972800031,829728,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Chennai Super Kings,2015,33
22980,82972800040,829728,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Chennai Super Kings,2015,34
22981,82972800046,829728,46,RV Uthappa,11-11-1985,Right-hand bat,Right-arm medium,India,Keeper,Kolkata Knight Riders,Chennai Super Kings,2015,30
22982,82972800067,829728,67,PP Chawla,12/24/1988,Left-hand bat,Legbreak,India,Player,Kolkata Knight Riders,Chennai Super Kings,2015,27
22983,82972800096,829728,96,MK Pandey,09-10-1989,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Chennai Super Kings,2015,26
22984,82972800232,829728,232,UT Yadav,10/25/1987,Right-hand bat,Right-arm fast-medium,India,Player,Kolkata Knight Riders,Chennai Super Kings,2015,28
22985,82972800284,829728,284,RN ten Doeschate,6/30/1980,Right-hand bat,Right-arm medium-fast,Netherlands,Player,Kolkata Knight Riders,Chennai Super Kings,2015,35
22986,82972800308,829728,308,SA Yadav,9/14/1990,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Chennai Super Kings,2015,25
22987,82972800316,829728,316,GB Hogg,02-06-1971,Left-hand bat,Slow left-arm chinaman,Australia,Player,Kolkata Knight Riders,Chennai Super Kings,2015,44
22988,82972800334,829728,334,AD Russell,4/29/1988,Right-hand bat,Right-arm fast,West Indies,Player,Kolkata Knight Riders,Chennai Super Kings,2015,27
22989,82972800405,829728,405,PJ Cummins,05-08-1993,Right-hand bat,Right-arm fast,Australia,Player,Kolkata Knight Riders,Chennai Super Kings,2015,22
22990,82973000027,829730,27,Yuvraj Singh,12-12-1981,Left-hand bat,Slow left-arm orthodox,India,Player,Delhi Daredevils,Kings XI Punjab,2015,34
22991,82973000087,829730,87,MK Tiwary,11/14/1985,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Kings XI Punjab,2015,30
22992,82973000136,829730,136,A Mishra,11/24/1982,Right-hand bat,Legbreak,India,Player,Delhi Daredevils,Kings XI Punjab,2015,33
22993,82973000154,829730,154,JP Duminy,4/14/1984,Left-hand bat,Right-arm offbreak,South Africa,Captain,Delhi Daredevils,Kings XI Punjab,2015,31
22994,82973000191,829730,191,AD Mathews,06-02-1987,Right-hand bat,Right-arm fast-medium,Sri Lanka,Player,Delhi Daredevils,Kings XI Punjab,2015,28
22995,82973000237,829730,237,KM Jadhav,3/26/1985,Right-hand bat,Right-arm offbreak,India,Keeper,Delhi Daredevils,Kings XI Punjab,2015,30
22996,82973000260,829730,260,MA Agarwal,2/16/1991,Right-hand bat,N/A,India,Player,Delhi Daredevils,Kings XI Punjab,2015,24
22997,82973000371,829730,371,NM Coulter-Nile,10-11-1987,Right-hand bat,Right-arm fast,Australia,Player,Delhi Daredevils,Kings XI Punjab,2015,28
22998,82973000386,829730,386,Imran Tahir,3/27/1979,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Kings XI Punjab,2015,36
22999,82973000393,829730,393,SS Iyer,12-06-1994,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Kings XI Punjab,2015,21
23000,82973000404,829730,404,DJ Muthuswami,03-09-1981,Right-hand bat,Right-arm medium,India,Player,Delhi Daredevils,Kings XI Punjab,2015,34
23001,82973000041,829730,41,V Sehwag,10/20/1978,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Delhi Daredevils,2015,37
23002,82973000062,829730,62,WP Saha,10/24/1984,Right-hand bat,N/A,India,Keeper,Kings XI Punjab,Delhi Daredevils,2015,31
23003,82973000185,829730,185,M Vijay,04-01-1984,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Delhi Daredevils,2015,31
23004,82973000197,829730,197,GJ Bailey,09-07-1982,Right-hand bat,Right-arm medium,Australia,Captain,Kings XI Punjab,Delhi Daredevils,2015,33
23005,82973000305,829730,305,GJ Maxwell,10/14/1988,Right-hand bat,Right-arm offbreak,Australia,Player,Kings XI Punjab,Delhi Daredevils,2015,27
23006,82973000320,829730,320,DA Miller,06-10-1989,Left-hand bat,Right-arm offbreak,South Africa,Player,Kings XI Punjab,Delhi Daredevils,2015,26
23007,82973000356,829730,356,R Dhawan,2/19/1990,Right-hand bat,Right-arm medium-fast,India,Player,Kings XI Punjab,Delhi Daredevils,2015,25
23008,82973000357,829730,357,MG Johnson,11-02-1981,Left-hand bat,Left-arm fast,Australia,Player,Kings XI Punjab,Delhi Daredevils,2015,34
23009,82973000367,829730,367,Sandeep Sharma,5/18/1993,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Delhi Daredevils,2015,22
23010,82973000374,829730,374,AR Patel,1/20/1994,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Delhi Daredevils,2015,21
23011,82973000395,829730,395,Anureet Singh,03-02-1988,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Delhi Daredevils,2015,27
23012,82973200014,829732,14,P Kumar,10-02-1986,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,29
23013,82973200042,829732,42,S Dhawan,12-05-1985,Left-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,30
23014,82973200161,829732,161,RS Bopara,05-04-1985,Right-hand bat,Right-arm medium,England,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,30
23015,82973200166,829732,166,KV Sharma,10/23/1987,Left-hand bat,Legbreak googly,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,28
23016,82973200183,829732,183,NV Ojha,7/20/1983,Right-hand bat,N/A,India,Keeper,Sunrisers Hyderabad,Rajasthan Royals,2015,32
23017,82973200187,829732,187,DA Warner,10/27/1986,Left-hand bat,Legbreak,Australia,Captain,Sunrisers Hyderabad,Rajasthan Royals,2015,29
23018,82973200216,829732,216,EJG Morgan,09-10-1986,Left-hand bat,Right-arm medium,England,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,29
23019,82973200299,829732,299,B Kumar,02-05-1990,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,25
23020,82973200325,829732,325,A Ashish Reddy,2/24/1991,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,24
23021,82973200354,829732,354,KL Rahul,4/18/1992,Right-hand bat,N/A,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,23
23022,82973200458,829732,458,TA Boult,7/22/1989,Right-hand bat,Left-arm fast-medium,New Zealand,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,26
23023,82973200080,829732,80,DS Kulkarni,12-10-1988,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,27
23024,82973200085,829732,85,AM Rahane,06-06-1988,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,27
23025,82973200255,829732,255,STR Binny,06-03-1984,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,31
23026,82973200306,829732,306,SPD Smith,06-02-1989,Right-hand bat,Legbreak googly,India,Captain,Rajasthan Royals,Sunrisers Hyderabad,2015,26
23027,82973200310,829732,310,JP Faulkner,4/29/1990,Right-hand bat,Left-arm fast-medium,Australia,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,25
23028,82973200339,829732,339,KK Nair,12-06-1991,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,24
23029,82973200350,829732,350,CH Morris,4/30/1987,Right-hand bat,Right-arm fast-medium,South Africa,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,28
23030,82973200351,829732,351,SV Samson,11-11-1994,Right-hand bat,N/A,India,Keeper,Rajasthan Royals,Sunrisers Hyderabad,2015,21
23031,82973200370,829732,370,PV Tambe,10-08-1971,Right-hand bat,Legbreak,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,44
23032,82973200377,829732,377,TG Southee,12-11-1988,Right-hand bat,Right-arm medium-fast,New Zealand,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,27
23033,82973200394,829732,394,DJ Hooda,4/19/1995,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,20
23034,82973400002,829734,2,BB McCullum,9/27/1981,Right-hand bat,Right-arm medium,New Zealand,Player,Chennai Super Kings,Mumbai Indians,2015,34
23035,82973400020,829734,20,MS Dhoni,07-07-1981,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Mumbai Indians,2015,34
23036,82973400021,829734,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2015,29
23037,82973400035,829734,35,RA Jadeja,12-06-1988,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Mumbai Indians,2015,27
23038,82973400071,829734,71,DJ Bravo,10-07-1983,Right-hand bat,Right-arm medium-fast,West Indies,Player,Chennai Super Kings,Mumbai Indians,2015,32
23039,82973400073,829734,73,A Nehra,4/29/1979,Right-hand bat,Left-arm medium-fast,India,Player,Chennai Super Kings,Mumbai Indians,2015,36
23040,82973400147,829734,147,DR Smith,04-12-1983,Right-hand bat,Right-arm medium,West Indies,Player,Chennai Super Kings,Mumbai Indians,2015,32
23041,82973400201,829734,201,R Ashwin,9/17/1986,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2015,29
23042,82973400303,829734,303,F du Plessis,7/13/1984,Right-hand bat,Legbreak,South Africa,Player,Chennai Super Kings,Mumbai Indians,2015,31
23043,82973400359,829734,359,IC Pandey,8/15/1989,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Mumbai Indians,2015,26
23044,82973400364,829734,364,MM Sharma,9/18/1988,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Mumbai Indians,2015,27
23045,82973400017,829734,17,PA Patel,03-09-1985,Left-hand bat,N/A,India,Keeper,Mumbai Indians,Chennai Super Kings,2015,30
23046,82973400050,829734,50,Harbhajan Singh,07-03-1980,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Chennai Super Kings,2015,35
23047,82973400057,829734,57,RG Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Chennai Super Kings,2015,28
23048,82973400081,829734,81,R Vinay Kumar,02-12-1984,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Chennai Super Kings,2015,31
23049,82973400194,829734,194,SL Malinga,8/28/1983,Right-hand bat,Right-arm fast,Sri Lanka,Player,Mumbai Indians,Chennai Super Kings,2015,32
23050,82973400208,829734,208,AT Rayudu,9/23/1985,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Chennai Super Kings,2015,30
23051,82973400221,829734,221,KA Pollard,05-12-1987,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Chennai Super Kings,2015,28
23052,82973400372,829734,372,CJ Anderson,12/13/1990,Left-hand bat,Left-arm medium-fast,New Zealand,Player,Mumbai Indians,Chennai Super Kings,2015,25
23053,82973400383,829734,383,LMP Simmons,1/25/1985,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Chennai Super Kings,2015,30
23054,82973400398,829734,398,J Suchith,1/16/1994,Left-hand bat,Slow left-arm orthodox,India,Player,Mumbai Indians,Chennai Super Kings,2015,21
23055,82973400453,829734,453,P Suyal,10/15/1989,Right-hand bat,Left-arm medium,India,Player,Mumbai Indians,Chennai Super Kings,2015,26
23056,82973600027,829736,27,Yuvraj Singh,12-12-1981,Left-hand bat,Slow left-arm orthodox,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,34
23057,82973600087,829736,87,MK Tiwary,11/14/1985,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,30
23058,82973600136,829736,136,A Mishra,11/24/1982,Right-hand bat,Legbreak,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,33
23059,82973600154,829736,154,JP Duminy,4/14/1984,Left-hand bat,Right-arm offbreak,South Africa,Captain,Delhi Daredevils,Sunrisers Hyderabad,2015,31
23060,82973600191,829736,191,AD Mathews,06-02-1987,Right-hand bat,Right-arm fast-medium,Sri Lanka,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,28
23061,82973600237,829736,237,KM Jadhav,3/26/1985,Right-hand bat,Right-arm offbreak,India,Keeper,Delhi Daredevils,Sunrisers Hyderabad,2015,30
23062,82973600260,829736,260,MA Agarwal,2/16/1991,Right-hand bat,N/A,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,24
23063,82973600371,829736,371,NM Coulter-Nile,10-11-1987,Right-hand bat,Right-arm fast,Australia,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,28
23064,82973600386,829736,386,Imran Tahir,3/27/1979,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,36
23065,82973600393,829736,393,SS Iyer,12-06-1994,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,21
23066,82973600404,829736,404,DJ Muthuswami,03-09-1981,Right-hand bat,Right-arm medium,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,34
23067,82973600014,829736,14,P Kumar,10-02-1986,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,29
23068,82973600042,829736,42,S Dhawan,12-05-1985,Left-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,30
23069,82973600094,829736,94,DW Steyn,6/27/1983,Right-hand bat,Right-arm fast,South Africa,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,32
23070,82973600161,829736,161,RS Bopara,05-04-1985,Right-hand bat,Right-arm medium,England,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,30
23071,82973600166,829736,166,KV Sharma,10/23/1987,Left-hand bat,Legbreak googly,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,28
23072,82973600183,829736,183,NV Ojha,7/20/1983,Right-hand bat,N/A,India,Keeper,Sunrisers Hyderabad,Delhi Daredevils,2015,32
23073,82973600187,829736,187,DA Warner,10/27/1986,Left-hand bat,Legbreak,Australia,Captain,Sunrisers Hyderabad,Delhi Daredevils,2015,29
23074,82973600216,829736,216,EJG Morgan,09-10-1986,Left-hand bat,Right-arm medium,England,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,29
23075,82973600299,829736,299,B Kumar,02-05-1990,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,25
23076,82973600325,829736,325,A Ashish Reddy,2/24/1991,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,24
23077,82973600354,829736,354,KL Rahul,4/18/1992,Right-hand bat,N/A,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,23
23078,82973800031,829738,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Kings XI Punjab,2015,33
23079,82973800040,829738,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Kings XI Punjab,2015,34
23080,82973800046,829738,46,RV Uthappa,11-11-1985,Right-hand bat,Right-arm medium,India,Keeper,Kolkata Knight Riders,Kings XI Punjab,2015,30
23081,82973800067,829738,67,PP Chawla,12/24/1988,Left-hand bat,Legbreak,India,Player,Kolkata Knight Riders,Kings XI Punjab,2015,27
23082,82973800096,829738,96,MK Pandey,09-10-1989,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Kings XI Punjab,2015,26
23083,82973800190,829738,190,M Morkel,10-06-1984,Left-hand bat,Right-arm fast,South Africa,Player,Kolkata Knight Riders,Kings XI Punjab,2015,31
23084,82973800232,829738,232,UT Yadav,10/25/1987,Right-hand bat,Right-arm fast-medium,India,Player,Kolkata Knight Riders,Kings XI Punjab,2015,28
23085,82973800284,829738,284,RN ten Doeschate,6/30/1980,Right-hand bat,Right-arm medium-fast,Netherlands,Player,Kolkata Knight Riders,Kings XI Punjab,2015,35
23086,82973800308,829738,308,SA Yadav,9/14/1990,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Kings XI Punjab,2015,25
23087,82973800315,829738,315,SP Narine,5/26/1988,Left-hand bat,Right-arm offbreak,West Indies,Player,Kolkata Knight Riders,Kings XI Punjab,2015,27
23088,82973800334,829738,334,AD Russell,4/29/1988,Right-hand bat,Right-arm fast,West Indies,Player,Kolkata Knight Riders,Kings XI Punjab,2015,27
23089,82973800041,829738,41,V Sehwag,10/20/1978,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Kolkata Knight Riders,2015,37
23090,82973800062,829738,62,WP Saha,10/24/1984,Right-hand bat,N/A,India,Keeper,Kings XI Punjab,Kolkata Knight Riders,2015,31
23091,82973800185,829738,185,M Vijay,04-01-1984,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Kolkata Knight Riders,2015,31
23092,82973800197,829738,197,GJ Bailey,09-07-1982,Right-hand bat,Right-arm medium,Australia,Captain,Kings XI Punjab,Kolkata Knight Riders,2015,33
23093,82973800280,829738,280,NLTC Perera,04-03-1989,Left-hand bat,Right-arm medium-fast,Sri Lanka,Player,Kings XI Punjab,Kolkata Knight Riders,2015,26
23094,82973800305,829738,305,GJ Maxwell,10/14/1988,Right-hand bat,Right-arm offbreak,Australia,Player,Kings XI Punjab,Kolkata Knight Riders,2015,27
23095,82973800329,829738,329,Gurkeerat Singh,6/29/1990,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Kolkata Knight Riders,2015,25
23096,82973800357,829738,357,MG Johnson,11-02-1981,Left-hand bat,Left-arm fast,Australia,Player,Kings XI Punjab,Kolkata Knight Riders,2015,34
23097,82973800367,829738,367,Sandeep Sharma,5/18/1993,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Kolkata Knight Riders,2015,22
23098,82973800374,829738,374,AR Patel,1/20/1994,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Kolkata Knight Riders,2015,21
23099,82973800395,829738,395,Anureet Singh,03-02-1988,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Kolkata Knight Riders,2015,27
23100,82974000002,829740,2,BB McCullum,9/27/1981,Right-hand bat,Right-arm medium,New Zealand,Player,Chennai Super Kings,Rajasthan Royals,2015,34
23101,82974000020,829740,20,MS Dhoni,07-07-1981,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Rajasthan Royals,2015,34
23102,82974000021,829740,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Rajasthan Royals,2015,29
23103,82974000035,829740,35,RA Jadeja,12-06-1988,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Rajasthan Royals,2015,27
23104,82974000071,829740,71,DJ Bravo,10-07-1983,Right-hand bat,Right-arm medium-fast,West Indies,Player,Chennai Super Kings,Rajasthan Royals,2015,32
23105,82974000073,829740,73,A Nehra,4/29/1979,Right-hand bat,Left-arm medium-fast,India,Player,Chennai Super Kings,Rajasthan Royals,2015,36
23106,82974000147,829740,147,DR Smith,04-12-1983,Right-hand bat,Right-arm medium,West Indies,Player,Chennai Super Kings,Rajasthan Royals,2015,32
23107,82974000201,829740,201,R Ashwin,9/17/1986,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Rajasthan Royals,2015,29
23108,82974000303,829740,303,F du Plessis,7/13/1984,Right-hand bat,Legbreak,South Africa,Player,Chennai Super Kings,Rajasthan Royals,2015,31
23109,82974000359,829740,359,IC Pandey,8/15/1989,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Rajasthan Royals,2015,26
23110,82974000364,829740,364,MM Sharma,9/18/1988,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Rajasthan Royals,2015,27
23111,82974000032,829740,32,SR Watson,6/17/1981,Right-hand bat,Right-arm fast-medium,Australia,Captain,Rajasthan Royals,Chennai Super Kings,2015,34
